ticker,cik,filing_date,link,long_term_outlook
ECL,31462,25-02-2008,https://www.sec.gov/Archives/edgar/data/31462/000110465908012647/0001104659-08-012647.txt,0
MMC,62709,28-03-1995,https://www.sec.gov/Archives/edgar/data/62709/0000912057-95-001755.txt,1
IBM,51143,13-03-2001,https://www.sec.gov/Archives/edgar/data/51143/000091205701007563/0000912057-01-007563.txt,1
MCD,63908,27-02-2006,https://www.sec.gov/Archives/edgar/data/63908/000119312506039862/0001193125-06-039862.txt,1
AXP,4962,19-02-2016,https://www.sec.gov/Archives/edgar/data/4962/000119312516469798/0001193125-16-469798.txt,1
AZO,866787,25-10-2017,https://www.sec.gov/Archives/edgar/data/866787/000119312517319357/0001193125-17-319357.txt,0
ARG,804212,14-06-2006,https://www.sec.gov/Archives/edgar/data/804212/000089322006001397/0000893220-06-001397.txt,1
ADP,8670,21-09-1999,https://www.sec.gov/Archives/edgar/data/8670/0001047469-99-036331.txt,1
ARG,804212,27-05-2010,https://www.sec.gov/Archives/edgar/data/804212/000119312510130586/0001193125-10-130586.txt,1
APC,773910,19-02-2013,https://www.sec.gov/Archives/edgar/data/773910/000119312513065430/0001193125-13-065430.txt,1
MMM,66740,10-03-1998,https://www.sec.gov/Archives/edgar/data/66740/0000066740-98-000002.txt,0
GPC,40987,26-02-2015,https://www.sec.gov/Archives/edgar/data/40987/000119312515064165/0001193125-15-064165.txt,0
KR,56873,29-03-2011,https://www.sec.gov/Archives/edgar/data/56873/000110465911017372/0001104659-11-017372.txt,1
SIAL,90185,06-02-2014,https://www.sec.gov/Archives/edgar/data/90185/000009018514000028/0000090185-14-000028.txt,1
EMR,32604,19-12-1997,https://www.sec.gov/Archives/edgar/data/32604/0000032604-97-000015.txt,1
UNP,100885,26-03-1996,https://www.sec.gov/Archives/edgar/data/100885/0000950109-96-001749.txt,1
ADSK,769397,08-04-2004,https://www.sec.gov/Archives/edgar/data/769397/000119312504059372/0001193125-04-059372.txt,1
UTX,101829,11-02-2009,https://www.sec.gov/Archives/edgar/data/101829/000119312509024624/0001193125-09-024624.txt,1
WFC,72971,27-02-1998,https://www.sec.gov/Archives/edgar/data/72971/0001045969-98-000259.txt,1
APH,820313,23-02-2009,https://www.sec.gov/Archives/edgar/data/820313/000110465909011495/0001104659-09-011495.txt,1
LH,920148,01-03-2011,https://www.sec.gov/Archives/edgar/data/920148/000092014811000021/0000920148-11-000021.txt,0
FE,1031296,29-03-2000,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-00-000008.txt,1
LO,1424847,19-02-2013,https://www.sec.gov/Archives/edgar/data/1424847/000119312513064003/0001193125-13-064003.txt,1
KIM,879101,27-02-2015,https://www.sec.gov/Archives/edgar/data/879101/000139843215000073/0001398432-15-000073.txt,1
EFX,33185,02-03-2006,https://www.sec.gov/Archives/edgar/data/33185/000110465906013557/0001104659-06-013557.txt,1
CNP,1130310,26-02-2014,https://www.sec.gov/Archives/edgar/data/1130310/000113031014000005/0001130310-14-000005.txt,1
RRC,315852,24-02-2010,https://www.sec.gov/Archives/edgar/data/315852/000095012310015884/0000950123-10-015884.txt,0
LH,920148,28-02-2006,https://www.sec.gov/Archives/edgar/data/920148/000092014806000067/0000920148-06-000067.txt,1
ROP,882835,09-01-1997,https://www.sec.gov/Archives/edgar/data/882835/0000931763-97-000022.txt,1
FISV,798354,27-02-2001,https://www.sec.gov/Archives/edgar/data/798354/000095013101001283/0000950131-01-001283.txt,1
KO,21344,09-03-2000,https://www.sec.gov/Archives/edgar/data/21344/0000021344-00-000009.txt,1
PCAR,75362,27-02-2008,https://www.sec.gov/Archives/edgar/data/75362/000110465908013201/0001104659-08-013201.txt,0
KIM,879101,07-03-2006,https://www.sec.gov/Archives/edgar/data/879101/000112528206001456/0001125282-06-001456.txt,1
MO,764180,25-02-2011,https://www.sec.gov/Archives/edgar/data/764180/000119312511045778/0001193125-11-045778.txt,1
ADP,8670,07-08-2015,https://www.sec.gov/Archives/edgar/data/8670/000000867015000021/0000008670-15-000021.txt,1
AVY,8818,25-02-2015,https://www.sec.gov/Archives/edgar/data/8818/000104746915001200/0001047469-15-001200.txt,1
CHK,895126,09-03-2005,https://www.sec.gov/Archives/edgar/data/895126/000119312505045468/0001193125-05-045468.txt,1
RSG,1060391,18-02-2011,https://www.sec.gov/Archives/edgar/data/1060391/000095012311015710/0000950123-11-015710.txt,0
YUM,1041061,23-02-2009,https://www.sec.gov/Archives/edgar/data/1041061/000104106109000077/0001041061-09-000077.txt,1
PXD,1038357,22-02-2005,https://www.sec.gov/Archives/edgar/data/1038357/000103835705000076/0001038357-05-000076.txt,1
GMCR,909954,28-11-2012,https://www.sec.gov/Archives/edgar/data/909954/000110465912080228/0001104659-12-080228.txt,0
APA,6769,23-03-2001,https://www.sec.gov/Archives/edgar/data/6769/000095012901001592/0000950129-01-001592.txt,0
REGN,872589,12-03-2007,https://www.sec.gov/Archives/edgar/data/872589/000095012307003627/0000950123-07-003627.txt,1
MMC,62709,29-03-2001,https://www.sec.gov/Archives/edgar/data/62709/000091205701505365/0000912057-01-505365.txt,0
GD,40533,22-02-2008,https://www.sec.gov/Archives/edgar/data/40533/000119312508035841/0001193125-08-035841.txt,0
GE,40545,03-03-2006,https://www.sec.gov/Archives/edgar/data/40545/000004054506000009/0000040545-06-000009.txt,1
ECL,31462,27-02-2015,https://www.sec.gov/Archives/edgar/data/31462/000110465915014788/0001104659-15-014788.txt,1
UTX,101829,10-02-2005,https://www.sec.gov/Archives/edgar/data/101829/000119312505025271/0001193125-05-025271.txt,1
MMM,66740,17-02-2009,https://www.sec.gov/Archives/edgar/data/66740/000110465909009669/0001104659-09-009669.txt,1
VNO,899689,24-02-2014,https://www.sec.gov/Archives/edgar/data/899689/000089968914000009/0000899689-14-000009.txt,1
TXN,97476,28-02-2007,https://www.sec.gov/Archives/edgar/data/97476/000119312507042451/0001193125-07-042451.txt,1
GMCR,909954,09-12-2010,https://www.sec.gov/Archives/edgar/data/909954/000119312510277481/0001193125-10-277481.txt,1
BIIB,875045,21-02-2007,https://www.sec.gov/Archives/edgar/data/875045/000095013507000981/0000950135-07-000981.txt,1
BMY,14272,13-02-2015,https://www.sec.gov/Archives/edgar/data/14272/000001427215000055/0000014272-15-000055.txt,1
SNI,1430602,24-02-2017,https://www.sec.gov/Archives/edgar/data/1430602/000156459017002354/0001564590-17-002354.txt,1
YUM,1041061,26-03-1998,https://www.sec.gov/Archives/edgar/data/1041061/0001041061-98-000004.txt,1
QCOM,804328,26-11-2002,https://www.sec.gov/Archives/edgar/data/804328/000093639202001489/0000936392-02-001489.txt,0
PCG,1004980,21-02-2013,https://www.sec.gov/Archives/edgar/data/1004980/000100498013000013/0001004980-13-000013.txt,1
ALXN,899866,10-02-2014,https://www.sec.gov/Archives/edgar/data/899866/000089986614000034/0000899866-14-000034.txt,1
LB,701985,18-04-2003,https://www.sec.gov/Archives/edgar/data/701985/000102140803006321/0001021408-03-006321.txt,1
EBAY,1065088,01-02-2016,https://www.sec.gov/Archives/edgar/data/1065088/000106508816000265/0001065088-16-000265.txt,1
VFC,103379,10-03-2005,https://www.sec.gov/Archives/edgar/data/103379/000089322005000519/0000893220-05-000519.txt,1
YUM,1041061,11-03-2002,https://www.sec.gov/Archives/edgar/data/1041061/000104106102000003/0001041061-02-000003.txt,1
EQR,906107,20-03-1998,https://www.sec.gov/Archives/edgar/data/906107/0000950131-98-001828.txt,0
EW,1099800,01-03-2007,https://www.sec.gov/Archives/edgar/data/1099800/000104746907001507/0001047469-07-001507.txt,0
VMC,1396009,26-02-2014,https://www.sec.gov/Archives/edgar/data/1396009/000139600914000006/0001396009-14-000006.txt,1
XLNX,743988,13-05-2015,https://www.sec.gov/Archives/edgar/data/743988/000074398815000022/0000743988-15-000022.txt,1
MHK,851968,01-03-2011,https://www.sec.gov/Archives/edgar/data/851968/000095012311020223/0000950123-11-020223.txt,1
BAC,70858,25-02-2015,https://www.sec.gov/Archives/edgar/data/70858/000007085815000008/0000070858-15-000008.txt,0
DLTR,935703,15-03-2013,https://www.sec.gov/Archives/edgar/data/935703/000093570313000014/0000935703-13-000014.txt,1
WAT,1000697,26-02-2013,https://www.sec.gov/Archives/edgar/data/1000697/000119312513076804/0001193125-13-076804.txt,1
MMC,62709,26-03-2003,https://www.sec.gov/Archives/edgar/data/62709/000093041303000907/0000930413-03-000907.txt,1
LLTC,791907,03-09-2004,https://www.sec.gov/Archives/edgar/data/791907/000095000504000698/0000950005-04-000698.txt,0
TXN,97476,28-02-2005,https://www.sec.gov/Archives/edgar/data/97476/000119312505038623/0001193125-05-038623.txt,1
MRO,101778,15-03-1994,https://www.sec.gov/Archives/edgar/data/101778/0000950128-94-000051.txt,1
HON,773840,01-03-2006,https://www.sec.gov/Archives/edgar/data/773840/000095011706000980/0000950117-06-000980.txt,1
PX,884905,25-02-2009,https://www.sec.gov/Archives/edgar/data/884905/000119312509037218/0001193125-09-037218.txt,1
PCG,1004980,05-03-2002,https://www.sec.gov/Archives/edgar/data/1004980/000095010902001149/0000950109-02-001149.txt,0
BA,12927,28-02-2006,https://www.sec.gov/Archives/edgar/data/12927/000119312506040952/0001193125-06-040952.txt,1
ROP,882835,16-03-2006,https://www.sec.gov/Archives/edgar/data/882835/000088283506000009/0000882835-06-000009.txt,1
HON,773840,26-02-1998,https://www.sec.gov/Archives/edgar/data/773840/0000950117-98-000419.txt,1
PCAR,75362,27-02-2014,https://www.sec.gov/Archives/edgar/data/75362/000119312514073103/0001193125-14-073103.txt,1
ARG,804212,26-05-2011,https://www.sec.gov/Archives/edgar/data/804212/000119312511151211/0001193125-11-151211.txt,1
WMT,104169,27-04-1995,https://www.sec.gov/Archives/edgar/data/104169/0000104169-95-000004.txt,1
CERN,804753,15-02-2012,https://www.sec.gov/Archives/edgar/data/804753/000119312512063585/0001193125-12-063585.txt,1
BMY,14272,21-02-2017,https://www.sec.gov/Archives/edgar/data/14272/000001427217000047/0000014272-17-000047.txt,1
MMC,62709,02-03-2006,https://www.sec.gov/Archives/edgar/data/62709/000114544306000555/0001145443-06-000555.txt,0
JPM,19617,19-03-2003,https://www.sec.gov/Archives/edgar/data/19617/000095012303002985/0000950123-03-002985.txt,1
CL,21665,25-03-1994,https://www.sec.gov/Archives/edgar/data/21665/0000021665-94-000001.txt,1
CHK,895126,30-09-1996,https://www.sec.gov/Archives/edgar/data/895126/0000950134-96-005132.txt,1
KMI,1506307,23-02-2012,https://www.sec.gov/Archives/edgar/data/1506307/000113501712000009/0001135017-12-000009.txt,1
AEE,1002910,28-02-2012,https://www.sec.gov/Archives/edgar/data/1002910/000119312512085489/0001193125-12-085489.txt,0
SBUX,829224,16-12-2005,https://www.sec.gov/Archives/edgar/data/829224/000089102005000350/0000891020-05-000350.txt,0
CAT,18230,22-02-2008,https://www.sec.gov/Archives/edgar/data/18230/000001823008000052/0000018230-08-000052.txt,0
BMS,11199,29-02-2012,https://www.sec.gov/Archives/edgar/data/11199/000110465912014367/0001104659-12-014367.txt,1
EXC,1109357,05-02-2010,https://www.sec.gov/Archives/edgar/data/1109357/000119312510023280/0001193125-10-023280.txt,0
LUK,96223,28-03-2003,https://www.sec.gov/Archives/edgar/data/96223/000009622303000011/0000096223-03-000011.txt,1
WM,823768,16-02-2017,https://www.sec.gov/Archives/edgar/data/823768/000119312517046480/0001193125-17-046480.txt,1
NWL,814453,01-03-2010,https://www.sec.gov/Archives/edgar/data/814453/000119312510044915/0001193125-10-044915.txt,1
WMB,107263,27-02-2013,https://www.sec.gov/Archives/edgar/data/107263/000119312513080025/0001193125-13-080025.txt,1
LO,1424847,25-02-2010,https://www.sec.gov/Archives/edgar/data/1424847/000095012310017074/0000950123-10-017074.txt,1
MCO,1059556,24-02-2017,https://www.sec.gov/Archives/edgar/data/1059556/000119312517054522/0001193125-17-054522.txt,1
CHK,895126,29-02-2012,https://www.sec.gov/Archives/edgar/data/895126/000119312512089591/0001193125-12-089591.txt,0
ACE,896159,27-03-2003,https://www.sec.gov/Archives/edgar/data/896159/000095013103001690/0000950131-03-001690.txt,1
JEC,52988,29-12-2003,https://www.sec.gov/Archives/edgar/data/52988/000119312503099528/0001193125-03-099528.txt,1
WY,106535,25-02-2011,https://www.sec.gov/Archives/edgar/data/106535/000119312511047563/0001193125-11-047563.txt,1
XRX,108772,15-02-2008,https://www.sec.gov/Archives/edgar/data/108772/000119312508032688/0001193125-08-032688.txt,0
KIM,879101,28-02-2007,https://www.sec.gov/Archives/edgar/data/879101/000095012307002925/0000950123-07-002925.txt,0
JPM,19617,24-02-2015,https://www.sec.gov/Archives/edgar/data/19617/000001961715000272/0000019617-15-000272.txt,1
JNJ,200406,01-04-1994,https://www.sec.gov/Archives/edgar/data/200406/0000950123-94-000687.txt,1
MSFT,789019,26-08-2005,https://www.sec.gov/Archives/edgar/data/789019/000119312505174825/0001193125-05-174825.txt,0
AMZN,1018724,30-01-2015,https://www.sec.gov/Archives/edgar/data/1018724/000101872415000006/0001018724-15-000006.txt,1
FOSL,883569,02-03-2011,https://www.sec.gov/Archives/edgar/data/883569/000119312511053553/0001193125-11-053553.txt,1
MRK,310158,07-03-1994,https://www.sec.gov/Archives/edgar/data/310158/0000310158-94-000003.txt,1
EW,1099800,09-03-2006,https://www.sec.gov/Archives/edgar/data/1099800/000104746906003132/0001047469-06-003132.txt,1
ADP,8670,24-08-2011,https://www.sec.gov/Archives/edgar/data/8670/000120677411001935/0001206774-11-001935.txt,1
QCOM,804328,06-11-2013,https://www.sec.gov/Archives/edgar/data/804328/000123445213000483/0001234452-13-000483.txt,1
HRB,12659,29-07-1994,https://www.sec.gov/Archives/edgar/data/12659/0000012659-94-000006.txt,0
MSFT,789019,25-09-1995,https://www.sec.gov/Archives/edgar/data/789019/0000891020-95-000433.txt,1
WAT,1000697,15-03-2005,https://www.sec.gov/Archives/edgar/data/1000697/000095013505001421/0000950135-05-001421.txt,0
SYY,96021,27-09-2001,https://www.sec.gov/Archives/edgar/data/96021/000095012901503195/0000950129-01-503195.txt,0
WU,1365135,20-02-2015,https://www.sec.gov/Archives/edgar/data/1365135/000136513515000008/0001365135-15-000008.txt,1
IVZ,914208,22-02-2013,https://www.sec.gov/Archives/edgar/data/914208/000091420813000308/0000914208-13-000308.txt,1
JNPR,1043604,26-02-2013,https://www.sec.gov/Archives/edgar/data/1043604/000104360413000022/0001043604-13-000022.txt,1
APA,6769,29-03-2000,https://www.sec.gov/Archives/edgar/data/6769/0000950129-00-001479.txt,1
LRCX,707549,19-08-2011,https://www.sec.gov/Archives/edgar/data/707549/000119312511227691/0001193125-11-227691.txt,0
ETR,65984,28-02-2011,https://www.sec.gov/Archives/edgar/data/65984/000006598411000033/0000065984-11-000033.txt,1
CELG,816284,22-02-2012,https://www.sec.gov/Archives/edgar/data/816284/000104746912001293/0001047469-12-001293.txt,1
FRT,34903,12-02-2013,https://www.sec.gov/Archives/edgar/data/34903/000003490313000006/0000034903-13-000006.txt,1
PFG,1126328,28-02-2007,https://www.sec.gov/Archives/edgar/data/1126328/000104746907001453/0001047469-07-001453.txt,1
AXP,4962,22-02-2013,https://www.sec.gov/Archives/edgar/data/4962/000119312513070554/0001193125-13-070554.txt,1
PFE,78003,26-02-2010,https://www.sec.gov/Archives/edgar/data/78003/000119312510042425/0001193125-10-042425.txt,1
LUV,92380,26-01-2001,https://www.sec.gov/Archives/edgar/data/92380/000095013401000502/0000950134-01-000502.txt,0
RSG,1060391,24-02-2010,https://www.sec.gov/Archives/edgar/data/1060391/000095012310016361/0000950123-10-016361.txt,1
VFC,103379,02-03-2016,https://www.sec.gov/Archives/edgar/data/103379/000119312516489832/0001193125-16-489832.txt,0
JEC,52988,20-11-2009,https://www.sec.gov/Archives/edgar/data/52988/000119312509239188/0001193125-09-239188.txt,0
KIM,879101,27-02-2009,https://www.sec.gov/Archives/edgar/data/879101/000139843209000090/0001398432-09-000090.txt,0
FISV,798354,20-02-1998,https://www.sec.gov/Archives/edgar/data/798354/0000950131-98-001255.txt,1
MPC,1510295,28-02-2014,https://www.sec.gov/Archives/edgar/data/1510295/000151029514000004/0001510295-14-000004.txt,1
BIIB,875045,06-02-2014,https://www.sec.gov/Archives/edgar/data/875045/000087504514000004/0000875045-14-000004.txt,1
GM,1467858,01-03-2011,https://www.sec.gov/Archives/edgar/data/1467858/000119312511051462/0001193125-11-051462.txt,0
HIG,874766,01-03-2013,https://www.sec.gov/Archives/edgar/data/874766/000087476613000021/0000874766-13-000021.txt,1
SYMC,849399,22-06-2001,https://www.sec.gov/Archives/edgar/data/849399/000089161801501315/0000891618-01-501315.txt,1
EQR,906107,24-02-2011,https://www.sec.gov/Archives/edgar/data/906107/000095012311017717/0000950123-11-017717.txt,1
PFE,78003,28-02-2012,https://www.sec.gov/Archives/edgar/data/78003/000119312512085703/0001193125-12-085703.txt,1
PXD,1038357,26-02-2010,https://www.sec.gov/Archives/edgar/data/1038357/000119312510042964/0001193125-10-042964.txt,1
SNDK,1000180,25-02-2008,https://www.sec.gov/Archives/edgar/data/1000180/000095013408003259/0000950134-08-003259.txt,0
XLNX,743988,31-05-2011,https://www.sec.gov/Archives/edgar/data/743988/000095012311055454/0000950123-11-055454.txt,1
APC,773910,15-03-2005,https://www.sec.gov/Archives/edgar/data/773910/000095012905002398/0000950129-05-002398.txt,1
BMY,14272,15-03-2004,https://www.sec.gov/Archives/edgar/data/14272/000119312504041353/0001193125-04-041353.txt,0
CVX,93410,30-03-1994,https://www.sec.gov/Archives/edgar/data/93410/0000093410-94-000002.txt,1
DTE,936340,16-02-2012,https://www.sec.gov/Archives/edgar/data/936340/000093634012000004/0000936340-12-000004.txt,1
EW,1099800,29-02-2008,https://www.sec.gov/Archives/edgar/data/1099800/000104746908001956/0001047469-08-001956.txt,1
LUK,96223,28-02-2014,https://www.sec.gov/Archives/edgar/data/96223/000009622314000006/0000096223-14-000006.txt,0
UPS,1090727,14-03-2006,https://www.sec.gov/Archives/edgar/data/1090727/000119312506053695/0001193125-06-053695.txt,1
KO,21344,04-03-2005,https://www.sec.gov/Archives/edgar/data/21344/000104746905005411/0001047469-05-005411.txt,0
SE,1373835,25-02-2016,https://www.sec.gov/Archives/edgar/data/1373835/000137383516000014/0001373835-16-000014.txt,1
CVX,93410,17-03-2003,https://www.sec.gov/Archives/edgar/data/93410/000095014903000567/0000950149-03-000567.txt,1
CAT,18230,15-02-2017,https://www.sec.gov/Archives/edgar/data/18230/000001823017000041/0000018230-17-000041.txt,1
WAT,1000697,31-03-1999,https://www.sec.gov/Archives/edgar/data/1000697/0001047469-99-012709.txt,1
PCG,1004980,19-02-2010,https://www.sec.gov/Archives/edgar/data/1004980/000100498010000015/0001004980-10-000015.txt,1
MRO,101778,07-03-1997,https://www.sec.gov/Archives/edgar/data/101778/0000950132-97-000130.txt,1
PG,80424,09-08-2016,https://www.sec.gov/Archives/edgar/data/80424/000008042416000212/0000080424-16-000212.txt,1
DOW,29915,12-02-2016,https://www.sec.gov/Archives/edgar/data/29915/000002991516000066/0000029915-16-000066.txt,1
SYMC,849399,16-06-2003,https://www.sec.gov/Archives/edgar/data/849399/000089161803003056/0000891618-03-003056.txt,1
CVX,93410,30-03-2000,https://www.sec.gov/Archives/edgar/data/93410/0000093410-00-000006.txt,1
MAC,912242,27-03-2003,https://www.sec.gov/Archives/edgar/data/912242/000104746903010602/0001047469-03-010602.txt,1
AXP,4962,10-03-2005,https://www.sec.gov/Archives/edgar/data/4962/000095012305002932/0000950123-05-002932.txt,1
KRFT,1545158,21-03-2013,https://www.sec.gov/Archives/edgar/data/1545158/000119312513118824/0001193125-13-118824.txt,1
LLY,59478,28-03-2001,https://www.sec.gov/Archives/edgar/data/59478/000095013101001634/0000950131-01-001634.txt,0
FISV,798354,23-02-1999,https://www.sec.gov/Archives/edgar/data/798354/0000950131-99-001067.txt,1
XOM,34088,10-03-1995,https://www.sec.gov/Archives/edgar/data/34088/0000950109-95-000647.txt,1
TMK,320335,22-03-2002,https://www.sec.gov/Archives/edgar/data/320335/000093176302000748/0000931763-02-000748.txt,0
AGN,850693,28-03-1997,https://www.sec.gov/Archives/edgar/data/850693/0000892569-97-000796.txt,1
AXP,4962,25-02-2014,https://www.sec.gov/Archives/edgar/data/4962/000119312514066777/0001193125-14-066777.txt,1
MCD,63908,25-02-2008,https://www.sec.gov/Archives/edgar/data/63908/000119312508037220/0001193125-08-037220.txt,1
R,85961,12-02-2010,https://www.sec.gov/Archives/edgar/data/85961/000095012310012013/0000950123-10-012013.txt,1
SYK,310764,18-02-2011,https://www.sec.gov/Archives/edgar/data/310764/000119312511039845/0001193125-11-039845.txt,0
MSFT,789019,31-07-2014,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961.txt,1
PRU,1137774,17-02-2017,https://www.sec.gov/Archives/edgar/data/1137774/000113777417000084/0001137774-17-000084.txt,1
EXC,1109357,01-04-2002,https://www.sec.gov/Archives/edgar/data/1109357/000095013702001929/0000950137-02-001929.txt,1
HON,773840,12-02-2016,https://www.sec.gov/Archives/edgar/data/773840/000093041316005457/0000930413-16-005457.txt,1
BMY,14272,28-03-2003,https://www.sec.gov/Archives/edgar/data/14272/000104746903010810/0001047469-03-010810.txt,1
KEY,91576,24-02-2016,https://www.sec.gov/Archives/edgar/data/91576/000119312516475914/0001193125-16-475914.txt,1
MCO,1059556,12-03-2004,https://www.sec.gov/Archives/edgar/data/1059556/000095012304003262/0000950123-04-003262.txt,1
MPC,1510295,27-02-2015,https://www.sec.gov/Archives/edgar/data/1510295/000151029515000007/0001510295-15-000007.txt,1
MTB,36270,20-02-2015,https://www.sec.gov/Archives/edgar/data/36270/000119312515056342/0001193125-15-056342.txt,0
PGR,80661,01-03-2017,https://www.sec.gov/Archives/edgar/data/80661/000008066117000012/0000080661-17-000012.txt,1
KMI,1506307,24-02-2014,https://www.sec.gov/Archives/edgar/data/1506307/000150630714000010/0001506307-14-000010.txt,1
HIG,874766,26-03-1999,https://www.sec.gov/Archives/edgar/data/874766/0000948572-99-000004.txt,0
PNC,713676,03-03-2014,https://www.sec.gov/Archives/edgar/data/713676/000119312514077944/0001193125-14-077944.txt,1
ICE,1571949,14-02-2014,https://www.sec.gov/Archives/edgar/data/1571949/000157194914000006/0001571949-14-000006.txt,0
WMT,104169,15-04-2003,https://www.sec.gov/Archives/edgar/data/104169/000010416903000005/0000104169-03-000005.txt,1
ARG,804212,25-06-2002,https://www.sec.gov/Archives/edgar/data/804212/000091205702025282/0000912057-02-025282.txt,1
KO,21344,07-03-2001,https://www.sec.gov/Archives/edgar/data/21344/000002134401000005/0000021344-01-000005.txt,0
APH,820313,30-03-2001,https://www.sec.gov/Archives/edgar/data/820313/000091205701505632/0000912057-01-505632.txt,1
FRT,34903,01-03-2007,https://www.sec.gov/Archives/edgar/data/34903/000119312507043678/0001193125-07-043678.txt,0
HRB,12659,16-06-2017,https://www.sec.gov/Archives/edgar/data/12659/000157484217000019/0001574842-17-000019.txt,1
GD,40533,09-03-1995,https://www.sec.gov/Archives/edgar/data/40533/0000950133-95-000118.txt,1
LB,701985,28-03-2008,https://www.sec.gov/Archives/edgar/data/701985/000119312508069148/0001193125-08-069148.txt,0
HIG,874766,27-03-1998,https://www.sec.gov/Archives/edgar/data/874766/0000948572-98-000007.txt,1
RRC,315852,22-02-2017,https://www.sec.gov/Archives/edgar/data/315852/000156459017002025/0001564590-17-002025.txt,0
CL,21665,21-02-2013,https://www.sec.gov/Archives/edgar/data/21665/000144530513000275/0001445305-13-000275.txt,1
DFS,1393612,25-02-2015,https://www.sec.gov/Archives/edgar/data/1393612/000139361215000007/0001393612-15-000007.txt,0
LMT,936468,26-02-2007,https://www.sec.gov/Archives/edgar/data/936468/000119312507039899/0001193125-07-039899.txt,1
IP,51434,28-02-2007,https://www.sec.gov/Archives/edgar/data/51434/000119312507042746/0001193125-07-042746.txt,0
XOM,34088,25-02-2015,https://www.sec.gov/Archives/edgar/data/34088/000003408815000013/0000034088-15-000013.txt,0
XRX,108772,27-02-2017,https://www.sec.gov/Archives/edgar/data/108772/000010877217000008/0000108772-17-000008.txt,1
PBI,78814,22-02-2016,https://www.sec.gov/Archives/edgar/data/78814/000007881416000040/0000078814-16-000040.txt,0
DIS,1001039,04-12-2002,https://www.sec.gov/Archives/edgar/data/1001039/000095014802002854/0000950148-02-002854.txt,0
KR,56873,01-04-2014,https://www.sec.gov/Archives/edgar/data/56873/000110465914024819/0001104659-14-024819.txt,1
PBI,78814,22-02-2017,https://www.sec.gov/Archives/edgar/data/78814/000007881417000003/0000078814-17-000003.txt,0
KR,56873,14-04-2004,https://www.sec.gov/Archives/edgar/data/56873/000119312504062346/0001193125-04-062346.txt,0
JWN,72333,31-03-1995,https://www.sec.gov/Archives/edgar/data/72333/0000072333-95-000004.txt,0
ACE,896159,25-02-2010,https://www.sec.gov/Archives/edgar/data/896159/000119312510040605/0001193125-10-040605.txt,1
CNP,1130310,10-03-2003,https://www.sec.gov/Archives/edgar/data/1130310/000095012903001299/0000950129-03-001299.txt,1
TAP,24545,14-02-2017,https://www.sec.gov/Archives/edgar/data/24545/000002454517000005/0000024545-17-000005.txt,0
HRB,12659,30-06-2006,https://www.sec.gov/Archives/edgar/data/12659/000095013706007517/0000950137-06-007517.txt,0
FRT,34903,18-02-1997,https://www.sec.gov/Archives/edgar/data/34903/0000928385-97-000296.txt,1
SE,1373835,25-02-2010,https://www.sec.gov/Archives/edgar/data/1373835/000119312510040947/0001193125-10-040947.txt,1
T,732717,27-02-2008,https://www.sec.gov/Archives/edgar/data/732717/000073271708000012/0000732717-08-000012.txt,0
FE,1031296,25-02-2009,https://www.sec.gov/Archives/edgar/data/1031296/000103129609000008/0001031296-09-000008.txt,1
A,1090872,21-12-2004,https://www.sec.gov/Archives/edgar/data/1090872/000119312504216917/0001193125-04-216917.txt,0
PNC,713676,15-03-2006,https://www.sec.gov/Archives/edgar/data/713676/000119312506054637/0001193125-06-054637.txt,1
ETR,65984,11-03-2005,https://www.sec.gov/Archives/edgar/data/65984/000006598405000147/0000065984-05-000147.txt,1
MAT,63276,10-03-2000,https://www.sec.gov/Archives/edgar/data/63276/0000898430-00-000746.txt,1
LUV,92380,29-01-2004,https://www.sec.gov/Archives/edgar/data/92380/000095013404000842/0000950134-04-000842.txt,1
PG,80424,07-08-2015,https://www.sec.gov/Archives/edgar/data/80424/000008042415000070/0000080424-15-000070.txt,0
EW,1099800,19-02-2016,https://www.sec.gov/Archives/edgar/data/1099800/000109980016000044/0001099800-16-000044.txt,1
CL,21665,23-03-1995,https://www.sec.gov/Archives/edgar/data/21665/0000950146-95-000129.txt,1
LH,920148,03-03-2005,https://www.sec.gov/Archives/edgar/data/920148/000092014805000049/0000920148-05-000049.txt,1
SYMC,849399,15-06-2005,https://www.sec.gov/Archives/edgar/data/849399/000095013405012034/0000950134-05-012034.txt,0
MTB,36270,25-02-2000,https://www.sec.gov/Archives/edgar/data/36270/0000912057-00-008501.txt,1
UPS,1090727,28-02-2013,https://www.sec.gov/Archives/edgar/data/1090727/000109072713000005/0001090727-13-000005.txt,1
MMC,62709,09-03-2005,https://www.sec.gov/Archives/edgar/data/62709/000006270905000062/0000062709-05-000062.txt,0
MRK,310158,10-03-2003,https://www.sec.gov/Archives/edgar/data/310158/000031015803000008/0000310158-03-000008.txt,0
ATI,1018963,24-02-2017,https://www.sec.gov/Archives/edgar/data/1018963/000101896317000007/0001018963-17-000007.txt,1
KO,21344,11-03-2002,https://www.sec.gov/Archives/edgar/data/21344/000002134402000011/0000021344-02-000011.txt,0
BAC,70858,20-03-2000,https://www.sec.gov/Archives/edgar/data/70858/0000950168-00-000621.txt,0
CVX,93410,28-02-2008,https://www.sec.gov/Archives/edgar/data/93410/000095013408003672/0000950134-08-003672.txt,0
